workId,targetType,targetId,priorState,priorValue,finalState,finalValue,finalConfidence,decision,precedenceSource,confidenceBasis
work-9d04c47e7efbbbd8aca6,axis,darkness,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-9d04c47e7efbbbd8aca6,axis,mentalStress,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; mentalStress=2 is traced to grok-current-chunk-04-response.txt.
work-9d04c47e7efbbbd8aca6,axis,romance,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-9d04c47e7efbbbd8aca6,axis,emotionalWarmth,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; emotionalWarmth=2 is traced to grok-current-chunk-04-response.txt.
work-9d04c47e7efbbbd8aca6,genre,genres,known,sliceOfLife,known,sliceOfLife,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-9d04c47e7efbbbd8aca6,theme,school,known,2,known,2,0.95,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-04-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-9d5d64262dbc2893acd4,axis,progression,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-9d5d64262dbc2893acd4,axis,problemSolving,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-9d5d64262dbc2893acd4,axis,strategy,unknown,,known,2,0.80,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Exact 0.80 was adjudicated claim-by-claim: accepted official evidence supports the claim at moderate certainty with a stated boundary; strategy=2 is traced to grok-current-chunk-01-followup-response.txt+theme-gap-pass-c-review.md.
work-9d5d64262dbc2893acd4,axis,pacing,unknown,,known,3,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; pacing=3 is traced to grok-current-chunk-01-followup-response.txt+theme-gap-pass-c-review.md.
work-9d5d64262dbc2893acd4,axis,mysteryReveal,known,2,known,2,0.72,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-9d5d64262dbc2893acd4,axis,worldBuilding,known,3,known,3,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-9d5d64262dbc2893acd4,axis,characterArcWeight,known,3,known,3,0.76,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-9d5d64262dbc2893acd4,axis,relationshipStructure,known,3,known,3,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-9d5d64262dbc2893acd4,axis,comedy,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-9d5d64262dbc2893acd4,axis,darkness,known,3,known,3,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-9d5d64262dbc2893acd4,axis,mentalStress,unknown,,known,3,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; mentalStress=3 is traced to grok-current-chunk-01-followup-response.txt+theme-gap-pass-c-review.md.
work-9d5d64262dbc2893acd4,axis,romance,unknown,,known,1,0.76,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Exact 0.76 was adjudicated claim-by-claim: a subordinate or single bounded official observation supports the low/intermediate anchor; romance=1 is traced to grok-current-chunk-01-followup-response.txt+theme-gap-pass-c-review.md.
work-9d5d64262dbc2893acd4,axis,emotionalWarmth,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Terminal review retained unknown; no numeric confidence is permitted.
work-9d5d64262dbc2893acd4,genre,genres,known,fantasy;horror,known,fantasy;horror,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-9d5d64262dbc2893acd4,theme,school,missing,,known,1,0.86,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt + data/staging/catalog-expansion/pilots/pilot-001/reviews/theme-gap-pass-c-review.md,Exact 0.86 was adjudicated claim-by-claim: multiple official entry units strongly establish the claim while remaining entry-bounded; school=1 is traced to grok-current-chunk-01-followup-response.txt+theme-gap-pass-c-review.md.
work-a089c0eef91d1213da38,axis,progression,known,0,known,0,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,problemSolving,known,0,known,0,0.68,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,strategy,known,0,known,0,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,pacing,known,3,known,3,0.80,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,mysteryReveal,known,0,known,0,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,worldBuilding,known,2,known,2,0.78,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,characterArcWeight,known,2,known,2,0.66,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,relationshipStructure,known,3,known,3,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,comedy,known,4,known,4,0.94,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,darkness,known,0,known,0,0.88,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,mentalStress,known,1,known,1,0.74,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,romance,known,4,known,4,0.92,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,"The terminal current-SHA review explicitly retained the same state, value, and underlying entry evidence; Pass A confidence is preserved exactly."
work-a089c0eef91d1213da38,axis,emotionalWarmth,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-a089c0eef91d1213da38,genre,genres,known,scienceFiction;comedy;romance,known,scienceFiction;comedy;romance,,retained,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,Genre rows have no numeric-confidence field; the terminal review independently accepted the listed canonical enums.
work-a089c0eef91d1213da38,theme,school,known,1,known,1,0.82,retained-pass-a,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-01-followup-response.txt,The terminal current-SHA review explicitly retained the same centrality and underlying entry evidence; Pass A confidence is preserved exactly.
work-a7a1e0666169f1b2e8c0,axis,progression,unknown,,unknown,,,retained-unknown,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Terminal review retained unknown; no numeric confidence is permitted.
work-a7a1e0666169f1b2e8c0,axis,problemSolving,unknown,,known,2,0.82,adjudicated-current,data/staging/catalog-expansion/pilots/pilot-001/reviews/grok-current-chunk-03-response.txt,Exact 0.82 was adjudicated claim-by-claim: direct official bounded evidence supports the selected anchor; problemSolving=2 is traced to grok-current-chunk-03-response.txt.
